,a,mean_energy,mean_contrast,std_energy,std_contrast,median_energy,median_contrast,energy_snr,contrast_snr
16,4.8,96.99179334045265,0.3074110715293073,8.08311905488541,0.069227801310134,97.95227949019409,0.3221499973637138,7.969954857557278,11.108775646269509
17,4.9,73.80284426107046,0.3233522458336337,11.078480382878029,0.0665758874026956,77.0856188099651,0.3389277094783494,9.78717574210808,10.946077079055584
18,5.1,16.99464968966608,0.5550807081710568,1.61145097502991,0.0747464739229615,16.91235714344235,0.5783109175238262,5.542492242976069,9.673420238193296
19,5.1,120.65136739358157,0.298846110720738,20.297331556257717,0.0595018452164877,128.15511131408533,0.3153510652601267,11.402060096318154,11.087701578427009
20,5.2,43.02415477004706,0.4231206024452213,3.2952881498890787,0.0577107493234784,42.56909965505747,0.4394522344673344,6.063937441297316,9.70244703285734
21,5.3,58.51024448925114,0.2989599139972446,3.3094343324911617,0.0490404590437127,58.23398119978211,0.3110354606660495,6.444371686229962,10.309598922137894
22,5.4,104.96524944692312,0.2789112149523506,4.64505648037014,0.0476716661235621,104.8120624614877,0.2866576301006726,5.470123531062091,10.35064421153221
23,5.5,243.45962337673788,0.1233030359613219,1.875838585169583,0.0214329311378024,243.32838970353245,0.1277091648482795,7.719813632729092,9.719880438519304
24,5.6,111.68218711163682,0.2590648976841678,5.327008063555058,0.0543970769984588,111.80978496060466,0.2681063638196297,6.19241118768284,10.738375364394772
25,5.7,81.0385900485789,0.2743152545733457,6.085744123267885,0.0599349702542859,81.78206525138847,0.289298163370484,8.169121358384745,11.075526548334908
26,5.8,84.3394120843716,0.261152019939102,7.350721102657385,0.060066019788944,85.91979424981035,0.2736690003253151,8.768669754533018,11.293536396958473
27,5.9,94.81108169299368,0.2907391611268277,7.882543982923031,0.0625430683769929,96.5720362876231,0.3080568748408975,8.259269796527017,10.749448580218164
28,6.1,9.574548895905872,0.630147264418656,0.9771627345837616,0.0746164667795869,9.542895468022277,0.6483819893201623,6.319545416446713,9.309451331210932
29,6.1,114.62260151379704,0.2914213543397647,10.444616551259486,0.0629700388391562,116.09016064018576,0.307165553407645,8.708757532355458,11.445743897313642
30,6.2,68.7804071385836,0.4487100679350412,4.618043184778157,0.0622578506140207,68.67194273577034,0.469554588282594,4.329966633144823,9.853557208219163
31,6.3,82.27739335696909,0.3248572211951825,4.301068608030706,0.0428379544649205,82.33644748195042,0.3327508149512126,5.736603598020955,9.963539694604734
32,6.4,114.4831139037172,0.2773923579278563,4.779670160095634,0.0395887866252208,114.4289682239785,0.2863254383502998,5.181271843972265,10.21755992441246
33,6.5,155.88541446402246,0.2726254408549116,7.086167986709149,0.0430353670438281,156.07928852791298,0.2821225211462436,6.443560693308605,10.222392873496736
34,6.6,105.47637767356848,0.2679358781684529,6.2120096158844165,0.0521358881619999,105.50053420536337,0.276463325589881,7.298883208848217,10.463231849353877
35,6.7,157.2248080391885,0.2692039616447298,9.468197411238531,0.0480229478945397,157.8040650654469,0.2796347089521912,8.12191654363482,10.562368880364046
36,6.8,161.1600118421456,0.268654166901873,6.3198166856505775,0.0516054605778474,161.5522840876529,0.279540856021964,5.77899919087864,10.79251319996116
37,6.9,122.96478460999994,0.2848456263719128,7.316557964561514,0.0596454833722397,123.3315421586182,0.2994101114613716,7.042443987602997,11.188195730946903
38,7.1,2.9847127022841105,1.0781146506497972,0.3421989060123397,0.067919190924289,2.96136684815804,1.075532807006549,5.652426431128184,6.396233155648319
39,7.1,132.1392979946113,0.3014926520582563,10.29950474299987,0.0555159040063861,131.5555416662965,0.3164231061636203,8.094783095571103,11.443655733233566
40,7.2,41.54795359746,0.4529859139791748,3.1486696839775097,0.0710317796394399,41.438024158146206,0.4687889583491185,5.07633889435451,10.13330838573918
41,7.3,90.63468885858146,0.3831408102022041,6.909466840742014,0.0568457108651537,89.89040349268416,0.3978529040735116,5.900866058604864,9.985619695061676
42,7.4,139.68684688016592,0.2955935488605483,7.116517947591398,0.0431942524015676,139.7640995113324,0.3047863774505839,5.921235542424228,10.213774095910235
43,7.5,190.911229737272,0.2540144932451206,6.449476182269276,0.0369066333306849,190.6875541924704,0.2635736951052758,6.491531192036031,10.52777105331485
44,7.6,123.69211890240533,0.270681156542445,5.624117703576055,0.0484960989998506,123.44198489758332,0.277973739407894,5.580552142409239,10.590195673716112
45,7.7,146.0464276076535,0.2788212298948062,5.500749636484069,0.0462889674419151,145.81187399569734,0.2864716613416257,4.72155475810907,10.708016192228222
46,7.8,170.20704435466837,0.2652925854527929,6.811481888265193,0.0473528321345417,170.14208853974597,0.2722335730126315,6.063922838365022,10.56237330065062
47,7.9,107.85831233169633,0.2839881269535755,4.857949321661545,0.0538312576989203,107.76240534904365,0.2951620801287869,4.566667625949711,10.62349628600156
48,8.1,0.4038495322913625,2.251963918541986,0.0657578040148813,0.0740438172254098,0.4034890370696699,2.252436614009329,8.232128926823691,5.984667631080285
49,8.1,116.9986337914549,0.3111357878660791,8.853559236744475,0.0579402668408491,115.97478970345418,0.3291050727886231,7.567760129436854,11.58572178390838
50,8.2,33.05842297035332,0.4970743249355903,3.559964664448928,0.070426278415005,32.60505691203798,0.5187439505478408,6.450950747755202,9.773246314794264
51,8.3,59.19024365568054,0.4238918753717756,3.943147949678439,0.0680082580192512,59.24813663952568,0.4371436895855387,4.448912472723353,10.301175123897131
52,8.4,102.85802500237422,0.3382705707545777,5.201132062014036,0.0551722856970418,102.83070044457578,0.3493449298231897,4.620108373265333,10.351576865863736
53,8.5,108.25232704865168,0.2880183436810291,4.717235636741594,0.0514671099285718,108.24591882505844,0.2965133970880823,4.943862532514515,10.91799259221623
54,8.6,135.6254036888095,0.2846207363330387,5.613009267901299,0.0469249051564147,135.49158995004782,0.2948387541602628,4.950599282119603,11.110103804616976
55,8.7,135.31153189131814,0.2873156032898142,5.5540795687844,0.0499073456630842,135.03888561685795,0.2945964198847829,4.61847067834809,11.051234487080611
56,8.8,155.31692845895822,0.2749547991446007,6.236053291049539,0.0440308665199073,155.39446006355007,0.2855511914371277,5.873929353018359,10.929933225443424
57,8.9,122.78139408528048,0.2928740218469427,7.826736043548801,0.0526009195545943,122.686932566511,0.3073679017602918,7.048736868516796,11.05095679601374
58,9.5,100.6590969028278,0.3587315497123292,6.1747664001612925,0.0579499761052864,100.70871556355196,0.3738793393635531,5.909506654186012,11.21936915646122
